project_id,role,employee_id,semantic_score,skill_overlap,availability_pct,experience_years,final_score,eligible
P002,Data Engineer,E045,0.6163,0.2,80,2,0.5814,True
P002,Data Engineer,E068,0.5735,0.8,80,7,0.5707,True
P002,Data Engineer,E052,0.4424,0.2,100,4,0.5674,True
P002,Data Engineer,E071,0.569,0.2,80,6,0.5637,True
P002,Data Engineer,E079,0.5584,0.4,80,6,0.5563,True
P002,Data Engineer,E007,0.5513,0.4,80,7,0.5551,True
P002,Data Engineer,E041,0.3953,0.2,100,9,0.5536,True
P002,Data Engineer,E008,0.5519,0.4,80,6,0.5517,True
P002,Data Engineer,E020,0.5388,0.4,80,8,0.5502,True
P002,Data Engineer,E043,0.5317,0.0,80,9,0.5491,True
P002,Data Engineer,E051,0.5445,0.4,80,4,0.5388,True
P002,Data Engineer,E026,0.522,0.2,80,8,0.5385,True
P002,Data Engineer,E042,0.5267,0.2,80,7,0.5379,True
P002,Data Engineer,E055,0.5203,0.6,80,8,0.5373,True
P002,Data Engineer,E036,0.5286,0.2,80,6,0.5354,True
P002,Data Engineer,E072,0.5375,0.4,80,4,0.5339,True
P002,Data Engineer,E034,0.5422,0.2,80,2,0.5295,True
P002,Data Engineer,E012,0.5294,0.2,80,3,0.5244,True
P002,Data Engineer,E019,0.5169,0.2,80,5,0.5234,True
P002,Data Engineer,E074,0.4481,0.2,80,8,0.4867,True
P002,Data Engineer,E060,0.5727,0.8,60,9,0.4778,True
P002,Data Engineer,E022,0.5681,0.2,60,7,0.4669,True
P002,Data Engineer,E073,0.4106,0.0,80,8,0.4605,True
P002,Data Engineer,E002,0.5364,0.0,60,10,0.4563,True
P002,Data Engineer,E078,0.5557,0.4,60,6,0.4544,True
P002,Data Engineer,E067,0.5476,0.2,60,7,0.4525,True
P002,Data Engineer,E023,0.5603,0.4,60,4,0.4499,True
P002,Data Engineer,E059,0.5495,0.2,60,5,0.4462,True
P002,Data Engineer,E063,0.5446,0.0,60,5,0.4428,True
P002,Data Engineer,E021,0.5476,0.0,60,4,0.441,True
P002,Data Engineer,E003,0.5322,0.4,60,6,0.4379,True
P002,Data Engineer,E004,0.3974,0.0,80,4,0.4359,True
P002,Data Engineer,E049,0.499,0.2,60,10,0.4301,True
P002,Data Engineer,E057,0.4379,0.0,60,7,0.3758,True
P002,Data Engineer,E046,0.3981,0.2,60,4,0.3364,True
P002,Data Engineer,E015,0.5032,0.0,100,1,0.0,False
P002,Data Engineer,E014,0.5533,0.4,100,1,0.0,False
P002,Data Engineer,E011,0.4516,0.2,80,1,0.0,False
P002,Data Engineer,E001,0.5141,0.0,60,1,0.0,False
P002,Data Engineer,E047,0.7826,0.6,50,8,0.0,False
P002,Data Engineer,E033,0.538,0.4,80,1,0.0,False
P002,Data Engineer,E035,0.4385,0.0,50,12,0.0,False
P002,Data Engineer,E040,0.5823,0.6,60,1,0.0,False
P002,Data Engineer,E017,0.7124,0.6,40,7,0.0,False
P002,Data Engineer,E027,0.5982,0.4,50,4,0.0,False
P002,Data Engineer,E053,0.5671,0.0,50,9,0.0,False
P002,Data Engineer,E069,0.6213,0.2,40,10,0.0,False
P003,Android Dev,E068,0.8281,0.2,80,7,0.7433,True
P003,Android Dev,E075,0.6593,0.6,100,9,0.7343,True
P003,Android Dev,E066,0.6385,0.6,100,10,0.7242,True
P003,Android Dev,E051,0.8166,0.2,80,4,0.7216,True
P003,Android Dev,E048,0.6575,0.4,100,5,0.7148,True
P003,Android Dev,E061,0.6227,0.6,100,8,0.7041,True
P003,Android Dev,E029,0.602,0.2,100,5,0.676,True
P003,Android Dev,E009,0.5817,0.2,100,8,0.6754,True
P003,Android Dev,E060,0.8429,0.2,60,9,0.6628,True
P003,Android Dev,E025,0.5511,0.0,100,6,0.6449,True
P003,Android Dev,E070,0.6533,0.6,80,7,0.621,True
P003,Android Dev,E030,0.4986,0.0,100,8,0.6172,True
P003,Android Dev,E044,0.5242,0.2,100,4,0.6169,True
P003,Android Dev,E058,0.5221,0.2,100,4,0.6155,True
P003,Android Dev,E064,0.5149,0.2,100,5,0.615,True
P003,Android Dev,E007,0.6383,0.4,80,7,0.6104,True
P003,Android Dev,E031,0.5054,0.2,100,5,0.6083,True
P003,Android Dev,E079,0.6376,0.4,80,6,0.6054,True
P003,Android Dev,E043,0.6116,0.2,80,9,0.6009,True
P003,Android Dev,E050,0.4539,0.0,100,10,0.595,True
P003,Android Dev,E055,0.603,0.6,80,8,0.5903,True
P003,Android Dev,E062,0.5695,0.4,80,12,0.585,True
P003,Android Dev,E071,0.6077,0.4,80,6,0.5845,True
P003,Android Dev,E026,0.5927,0.2,80,8,0.5831,True
P003,Android Dev,E020,0.5926,0.4,80,8,0.583,True
P003,Android Dev,E016,0.5707,0.4,80,11,0.5813,True
P003,Android Dev,E042,0.5962,0.2,80,7,0.581,True
P003,Android Dev,E019,0.598,0.4,80,5,0.5731,True
P003,Android Dev,E036,0.5909,0.4,80,6,0.5727,True
P003,Android Dev,E041,0.4262,0.2,100,9,0.571,True
P003,Android Dev,E052,0.458,0.2,100,4,0.5706,True
P003,Android Dev,E072,0.5858,0.4,80,4,0.5601,True
P003,Android Dev,E024,0.5656,0.4,80,7,0.5596,True
P003,Android Dev,E028,0.5268,0.0,80,10,0.546,True
P003,Android Dev,E013,0.3808,0.0,100,8,0.5347,True
P003,Android Dev,E056,0.5204,0.2,80,8,0.5325,True
P003,Android Dev,E022,0.647,0.4,60,7,0.5166,True
P003,Android Dev,E002,0.6185,0.2,60,10,0.5102,True
P003,Android Dev,E067,0.6361,0.4,60,7,0.5089,True
P003,Android Dev,E010,0.4807,0.0,80,8,0.5047,True
P003,Android Dev,E078,0.6327,0.4,60,6,0.5019,True
P003,Android Dev,E074,0.4729,0.2,80,8,0.4992,True
P003,Android Dev,E023,0.6389,0.4,60,4,0.4972,True
P003,Android Dev,E006,0.585,0.4,60,12,0.4958,True
P003,Android Dev,E059,0.6232,0.4,60,5,0.4908,True
P003,Android Dev,E063,0.6185,0.2,60,5,0.4875,True
P003,Android Dev,E073,0.4437,0.0,80,8,0.4788,True
P003,Android Dev,E080,0.4533,0.2,80,6,0.4764,True
P003,Android Dev,E003,0.5833,0.4,60,6,0.4674,True
P003,Android Dev,E004,0.4491,0.0,80,4,0.4643,True
P003,Android Dev,E005,0.4425,0.0,80,5,0.4643,True
P003,Android Dev,E018,0.5356,0.2,60,9,0.4477,True
P003,Android Dev,E039,0.5416,0.2,60,5,0.4337,True
P003,Android Dev,E008,0.3853,0.0,80,6,0.4288,True
P003,Android Dev,E049,0.4875,0.0,60,10,0.4185,True
P003,Android Dev,E057,0.4651,0.0,60,7,0.3892,True
P003,Android Dev,E021,0.4655,0.0,60,4,0.3759,True
P003,Android Dev,E046,0.4395,0.0,60,4,0.3577,True
P003,Android Dev,E015,0.5901,0.0,100,1,0.0,False
P003,Android Dev,E012,0.3531,0.0,80,3,0.0,False
P003,Android Dev,E001,0.5373,0.0,60,1,0.0,False
P003,Android Dev,E014,0.8156,0.2,100,1,0.0,False
P003,Android Dev,E011,0.5128,0.2,80,1,0.0,False
P003,Android Dev,E032,0.4943,0.2,80,2,0.0,False
P003,Android Dev,E047,0.5109,0.2,50,8,0.0,False
P003,Android Dev,E045,0.4525,0.0,80,2,0.0,False
P003,Android Dev,E034,0.575,0.2,80,2,0.0,False
P003,Android Dev,E033,0.5933,0.4,80,1,0.0,False
P003,Android Dev,E035,0.4664,0.0,50,12,0.0,False
P003,Android Dev,E037,0.827,0.2,100,3,0.0,False
P003,Android Dev,E038,0.4846,0.0,100,2,0.0,False
P003,Android Dev,E040,0.6295,0.6,60,1,0.0,False
P003,Android Dev,E027,0.6552,0.4,50,4,0.0,False
P003,Android Dev,E017,0.516,0.2,40,7,0.0,False
P003,Android Dev,E054,0.481,0.0,80,2,0.0,False
P003,Android Dev,E053,0.6123,0.2,50,9,0.0,False
P003,Android Dev,E069,0.5065,0.0,40,10,0.0,False
P003,Android Dev,E065,0.4795,0.0,80,2,0.0,False
P003,Android Dev,E076,0.5972,0.4,100,3,0.0,False
P003,Android Dev,E077,0.5617,0.2,80,3,0.0,False
P003,Backend Dev,E075,0.8516,0.6,100,9,0.8688,True
P003,Backend Dev,E066,0.8142,0.6,100,10,0.8472,True
P003,Backend Dev,E048,0.845,0.4,100,5,0.8461,True
P003,Backend Dev,E061,0.8144,0.6,100,8,0.8383,True
P003,Backend Dev,E029,0.7804,0.2,100,5,0.8008,True
P003,Backend Dev,E009,0.7534,0.2,100,8,0.7956,True
P003,Backend Dev,E025,0.729,0.0,100,6,0.7694,True
P003,Backend Dev,E070,0.8468,0.6,80,7,0.7564,True
P003,Backend Dev,E007,0.8322,0.4,80,7,0.7462,True
P003,Backend Dev,E079,0.8275,0.4,80,6,0.7383,True
P003,Backend Dev,E055,0.7873,0.6,80,8,0.7193,True
P003,Backend Dev,E020,0.7714,0.4,80,8,0.7082,True
P003,Backend Dev,E042,0.7756,0.2,80,7,0.7066,True
P003,Backend Dev,E026,0.7644,0.2,80,8,0.7033,True
P003,Backend Dev,E058,0.6446,0.2,100,4,0.7012,True
P003,Backend Dev,E072,0.7859,0.4,80,4,0.7001,True
P003,Backend Dev,E064,0.6333,0.2,100,5,0.6978,True
P003,Backend Dev,E044,0.636,0.2,100,4,0.6952,True
P003,Backend Dev,E043,0.7354,0.2,80,9,0.6875,True
P003,Backend Dev,E041,0.5844,0.2,100,9,0.6818,True
P003,Backend Dev,E052,0.6125,0.2,100,4,0.6788,True
P003,Backend Dev,E071,0.7327,0.4,80,6,0.672,True
P003,Backend Dev,E016,0.6937,0.4,80,11,0.6674,True
P003,Backend Dev,E050,0.5543,0.0,100,10,0.6653,True
P003,Backend Dev,E062,0.6809,0.4,80,12,0.663,True
P003,Backend Dev,E019,0.7236,0.4,80,5,0.6611,True
P003,Backend Dev,E030,0.5589,0.0,100,8,0.6594,True
P003,Backend Dev,E031,0.5742,0.2,100,5,0.6565,True
P003,Backend Dev,E036,0.7083,0.4,80,6,0.6549,True
P003,Backend Dev,E024,0.6861,0.4,80,7,0.6439,True
P003,Backend Dev,E078,0.8241,0.4,60,6,0.6359,True
P003,Backend Dev,E023,0.8315,0.4,60,4,0.632,True
P003,Backend Dev,E056,0.6361,0.2,80,8,0.6134,True
P003,Backend Dev,E028,0.6229,0.0,80,10,0.6133,True
P003,Backend Dev,E068,0.6356,0.2,80,7,0.6086,True
P003,Backend Dev,E074,0.627,0.2,80,8,0.6071,True
P003,Backend Dev,E022,0.762,0.4,60,7,0.5971,True
P003,Backend Dev,E067,0.7604,0.4,60,7,0.5959,True
P003,Backend Dev,E003,0.7654,0.4,60,6,0.5948,True
P003,Backend Dev,E002,0.7381,0.2,60,10,0.5939,True
P003,Backend Dev,E051,0.6179,0.2,80,4,0.5825,True
P003,Backend Dev,E059,0.7506,0.4,60,5,0.58,True
P003,Backend Dev,E063,0.7413,0.2,60,5,0.5734,True
P003,Backend Dev,E073,0.5772,0.0,80,8,0.5722,True
P003,Backend Dev,E006,0.6938,0.4,60,12,0.572,True
P003,Backend Dev,E004,0.5844,0.0,80,4,0.5591,True
P003,Backend Dev,E013,0.4153,0.0,100,8,0.5589,True
P003,Backend Dev,E010,0.5361,0.0,80,8,0.5435,True
P003,Backend Dev,E080,0.549,0.2,80,6,0.5434,True
P003,Backend Dev,E060,0.6537,0.2,60,9,0.5303,True
P003,Backend Dev,E018,0.6514,0.2,60,9,0.5287,True
P003,Backend Dev,E049,0.6391,0.0,60,10,0.5246,True
P003,Backend Dev,E039,0.6669,0.2,60,5,0.5214,True
P003,Backend Dev,E005,0.4971,0.0,80,5,0.5025,True
P003,Backend Dev,E008,0.4762,0.0,80,6,0.4924,True
P003,Backend Dev,E057,0.6122,0.0,60,7,0.4922,True
P003,Backend Dev,E046,0.5902,0.0,60,4,0.4631,True
P003,Backend Dev,E021,0.5355,0.0,60,4,0.4249,True
P003,Backend Dev,E015,0.7599,0.0,100,1,0.0,False
P003,Backend Dev,E012,0.3998,0.0,80,3,0.0,False
P003,Backend Dev,E001,0.6868,0.0,60,1,0.0,False
P003,Backend Dev,E014,0.605,0.2,100,1,0.0,False
P003,Backend Dev,E011,0.6956,0.2,80,1,0.0,False
P003,Backend Dev,E032,0.5538,0.2,80,2,0.0,False
P003,Backend Dev,E047,0.6333,0.2,50,8,0.0,False
P003,Backend Dev,E045,0.5002,0.0,80,2,0.0,False
P003,Backend Dev,E034,0.7538,0.2,80,2,0.0,False
P003,Backend Dev,E033,0.7776,0.4,80,1,0.0,False
P003,Backend Dev,E035,0.6085,0.0,50,12,0.0,False
P003,Backend Dev,E037,0.6214,0.2,100,3,0.0,False
P003,Backend Dev,E038,0.5448,0.0,100,2,0.0,False
P003,Backend Dev,E040,0.8208,0.6,60,1,0.0,False
P003,Backend Dev,E027,0.8442,0.4,50,4,0.0,False
P003,Backend Dev,E017,0.599,0.2,40,7,0.0,False
P003,Backend Dev,E054,0.5784,0.0,80,2,0.0,False
P003,Backend Dev,E053,0.7317,0.2,50,9,0.0,False
P003,Backend Dev,E069,0.5612,0.0,40,10,0.0,False
P003,Backend Dev,E065,0.5826,0.0,80,2,0.0,False
P003,Backend Dev,E076,0.7372,0.4,100,3,0.0,False
P003,Backend Dev,E077,0.6542,0.2,80,3,0.0,False
P003,Data Engineer,E064,0.7845,0.2,100,5,0.8037,True
P003,Data Engineer,E058,0.7894,0.2,100,4,0.8026,True
P003,Data Engineer,E044,0.7466,0.2,100,4,0.7726,True
P003,Data Engineer,E016,0.8029,0.4,80,11,0.7438,True
P003,Data Engineer,E030,0.6751,0.0,100,8,0.7408,True
P003,Data Engineer,E075,0.6669,0.6,100,9,0.7396,True
P003,Data Engineer,E031,0.6844,0.2,100,5,0.7336,True
P003,Data Engineer,E050,0.6363,0.0,100,10,0.7227,True
P003,Data Engineer,E024,0.7928,0.4,80,7,0.7186,True
P003,Data Engineer,E056,0.7851,0.2,80,8,0.7177,True
P003,Data Engineer,E066,0.609,0.6,100,10,0.7036,True
P003,Data Engineer,E062,0.7386,0.4,80,12,0.7034,True
P003,Data Engineer,E048,0.6374,0.4,100,5,0.7007,True
P003,Data Engineer,E006,0.8331,0.4,60,12,0.6696,True
P003,Data Engineer,E061,0.5729,0.6,100,8,0.6692,True
P003,Data Engineer,E029,0.5856,0.2,100,5,0.6645,True
P003,Data Engineer,E028,0.6905,0.0,80,10,0.6606,True
P003,Data Engineer,E009,0.5372,0.2,100,8,0.6442,True
P003,Data Engineer,E025,0.5329,0.0,100,6,0.6321,True
P003,Data Engineer,E013,0.5112,0.0,100,8,0.6261,True
P003,Data Engineer,E010,0.6461,0.0,80,8,0.6204,True
P003,Data Engineer,E070,0.644,0.6,80,7,0.6144,True
P003,Data Engineer,E071,0.6409,0.4,80,6,0.6078,True
P003,Data Engineer,E043,0.6121,0.2,80,9,0.6012,True
P003,Data Engineer,E052,0.4857,0.2,100,4,0.59,True
P003,Data Engineer,E039,0.7571,0.2,60,5,0.5845,True
P003,Data Engineer,E007,0.6004,0.4,80,7,0.5839,True
P003,Data Engineer,E041,0.4428,0.2,100,9,0.5827,True
P003,Data Engineer,E042,0.5959,0.2,80,7,0.5808,True
P003,Data Engineer,E079,0.6005,0.4,80,6,0.5795,True
P003,Data Engineer,E036,0.6,0.4,80,6,0.5791,True
P003,Data Engineer,E005,0.6014,0.0,80,5,0.5755,True
P003,Data Engineer,E018,0.7158,0.2,60,9,0.5738,True
P003,Data Engineer,E026,0.5782,0.2,80,8,0.5729,True
P003,Data Engineer,E080,0.5848,0.2,80,6,0.5685,True
P003,Data Engineer,E019,0.5869,0.4,80,5,0.5654,True
P003,Data Engineer,E020,0.5603,0.4,80,8,0.5604,True
P003,Data Engineer,E072,0.57,0.4,80,4,0.549,True
P003,Data Engineer,E055,0.5391,0.6,80,8,0.5456,True
P003,Data Engineer,E068,0.5129,0.2,80,7,0.5227,True
P003,Data Engineer,E008,0.5189,0.0,80,6,0.5223,True
P003,Data Engineer,E074,0.4971,0.2,80,8,0.5162,True
P003,Data Engineer,E002,0.6162,0.2,60,10,0.5086,True
P003,Data Engineer,E022,0.6352,0.4,60,7,0.5083,True
P003,Data Engineer,E051,0.5081,0.2,80,4,0.5057,True
P003,Data Engineer,E067,0.6181,0.4,60,7,0.4963,True
P003,Data Engineer,E063,0.6267,0.2,60,5,0.4932,True
P003,Data Engineer,E059,0.6225,0.4,60,5,0.4903,True
P003,Data Engineer,E073,0.4492,0.0,80,8,0.4826,True
P003,Data Engineer,E078,0.5972,0.4,60,6,0.4771,True
P003,Data Engineer,E023,0.5986,0.4,60,4,0.469,True
P003,Data Engineer,E004,0.4521,0.0,80,4,0.4665,True
P003,Data Engineer,E003,0.5563,0.4,60,6,0.4485,True
P003,Data Engineer,E060,0.5349,0.2,60,9,0.4472,True
P003,Data Engineer,E049,0.5279,0.0,60,10,0.4468,True
P003,Data Engineer,E021,0.5628,0.0,60,4,0.444,True
P003,Data Engineer,E057,0.4948,0.0,60,7,0.41,True
P003,Data Engineer,E046,0.4343,0.0,60,4,0.354,True
P003,Data Engineer,E015,0.5686,0.0,100,1,0.0,False
P003,Data Engineer,E012,0.4942,0.0,80,3,0.0,False
P003,Data Engineer,E001,0.5751,0.0,60,1,0.0,False
P003,Data Engineer,E014,0.5109,0.2,100,1,0.0,False
P003,Data Engineer,E011,0.5101,0.2,80,1,0.0,False
P003,Data Engineer,E032,0.6865,0.2,80,2,0.0,False
P003,Data Engineer,E047,0.7769,0.2,50,8,0.0,False
P003,Data Engineer,E045,0.6081,0.0,80,2,0.0,False
P003,Data Engineer,E034,0.6042,0.2,80,2,0.0,False
P003,Data Engineer,E033,0.617,0.4,80,1,0.0,False
P003,Data Engineer,E035,0.487,0.0,50,12,0.0,False
P003,Data Engineer,E037,0.539,0.2,100,3,0.0,False
P003,Data Engineer,E038,0.6577,0.0,100,2,0.0,False
P003,Data Engineer,E040,0.6354,0.6,60,1,0.0,False
P003,Data Engineer,E027,0.6265,0.4,50,4,0.0,False
P003,Data Engineer,E017,0.6819,0.2,40,7,0.0,False
P003,Data Engineer,E054,0.6853,0.0,80,2,0.0,False
P003,Data Engineer,E053,0.6384,0.2,50,9,0.0,False
P003,Data Engineer,E069,0.6226,0.0,40,10,0.0,False
P003,Data Engineer,E065,0.6641,0.0,80,2,0.0,False
P003,Data Engineer,E076,0.6154,0.4,100,3,0.0,False
P003,Data Engineer,E077,0.7885,0.2,80,3,0.0,False
P004,Data Scientist,E050,0.7775,0.4,100,10,0.825,True
P004,Data Scientist,E044,0.8017,0.4,100,4,0.8189,True
P004,Data Scientist,E064,0.7309,0.4,100,5,0.7732,True
P004,Data Scientist,E058,0.714,0.4,100,4,0.7575,True
P004,Data Scientist,E028,0.8023,0.6,80,10,0.7424,True
P004,Data Scientist,E065,0.8425,0.8,80,2,0.7398,True
P004,Data Scientist,E054,0.7801,0.4,80,2,0.6961,True
P004,Data Scientist,E030,0.5995,0.2,100,8,0.6927,True
P004,Data Scientist,E056,0.7387,0.4,80,8,0.6901,True
P004,Data Scientist,E016,0.7207,0.4,80,11,0.6891,True
P004,Data Scientist,E024,0.7419,0.4,80,7,0.6886,True
P004,Data Scientist,E008,0.7452,0.6,80,6,0.687,True
P004,Data Scientist,E062,0.7117,0.4,80,12,0.6867,True
P004,Data Scientist,E038,0.6112,0.2,100,2,0.6779,True
P004,Data Scientist,E031,0.5941,0.2,100,5,0.6774,True
P004,Data Scientist,E077,0.7466,0.4,80,3,0.6765,True
P004,Data Scientist,E075,0.5682,0.2,100,9,0.6746,True
P004,Data Scientist,E080,0.7152,0.4,80,6,0.6661,True
P004,Data Scientist,E048,0.5592,0.2,100,5,0.6529,True
P004,Data Scientist,E029,0.5567,0.2,100,5,0.6512,True
P004,Data Scientist,E076,0.5565,0.2,100,3,0.6434,True
P004,Data Scientist,E066,0.5159,0.2,100,10,0.6419,True
P004,Data Scientist,E025,0.5377,0.2,100,6,0.6417,True
P004,Data Scientist,E013,0.5066,0.2,100,8,0.6277,True
P004,Data Scientist,E009,0.5035,0.2,100,8,0.6255,True
P004,Data Scientist,E006,0.7505,0.4,60,12,0.6138,True
P004,Data Scientist,E061,0.482,0.2,100,8,0.6105,True
P004,Data Scientist,E037,0.4627,0.2,100,3,0.5777,True
P004,Data Scientist,E045,0.6084,0.2,80,2,0.5759,True
P004,Data Scientist,E071,0.5804,0.2,80,6,0.5717,True
P004,Data Scientist,E043,0.5624,0.2,80,9,0.5706,True
P004,Data Scientist,E032,0.5973,0.2,80,2,0.5681,True
P004,Data Scientist,E010,0.5628,0.2,80,8,0.567,True
P004,Data Scientist,E018,0.6991,0.4,60,9,0.5663,True
P004,Data Scientist,E039,0.7176,0.4,60,5,0.5639,True
P004,Data Scientist,E026,0.5549,0.2,80,8,0.5615,True
P004,Data Scientist,E005,0.5687,0.2,80,5,0.5597,True
P004,Data Scientist,E070,0.5481,0.2,80,7,0.5529,True
P004,Data Scientist,E034,0.5736,0.2,80,2,0.5515,True
P004,Data Scientist,E042,0.5442,0.2,80,7,0.5501,True
P004,Data Scientist,E036,0.5455,0.2,80,6,0.5472,True
P004,Data Scientist,E019,0.5493,0.2,80,5,0.5461,True
P004,Data Scientist,E007,0.5314,0.2,80,7,0.5412,True
P004,Data Scientist,E020,0.521,0.2,80,8,0.5377,True
P004,Data Scientist,E012,0.5467,0.2,80,3,0.5365,True
P004,Data Scientist,E079,0.5242,0.2,80,6,0.5323,True
P004,Data Scientist,E052,0.373,0.0,100,4,0.5188,True
P004,Data Scientist,E072,0.4994,0.2,80,4,0.5073,True
P004,Data Scientist,E041,0.3133,0.0,100,9,0.4962,True
P004,Data Scientist,E055,0.4592,0.2,80,8,0.4945,True
P004,Data Scientist,E068,0.4606,0.4,80,7,0.4916,True
P004,Data Scientist,E002,0.5658,0.2,60,10,0.4768,True
P004,Data Scientist,E022,0.5773,0.2,60,7,0.4733,True
P004,Data Scientist,E021,0.5897,0.2,60,4,0.4705,True
P004,Data Scientist,E063,0.5774,0.2,60,5,0.4657,True
P004,Data Scientist,E067,0.5637,0.2,60,7,0.4638,True
P004,Data Scientist,E059,0.5647,0.2,60,5,0.4568,True
P004,Data Scientist,E051,0.4016,0.0,80,4,0.4388,True
P004,Data Scientist,E003,0.5202,0.2,60,6,0.4295,True
P004,Data Scientist,E023,0.5303,0.2,60,4,0.4289,True
P004,Data Scientist,E073,0.3591,0.0,80,8,0.4245,True
P004,Data Scientist,E078,0.513,0.2,60,6,0.4245,True
P004,Data Scientist,E074,0.3554,0.0,80,8,0.4219,True
P004,Data Scientist,E004,0.3491,0.0,80,4,0.402,True
P004,Data Scientist,E060,0.4558,0.4,60,9,0.396,True
P004,Data Scientist,E049,0.4393,0.2,60,10,0.3883,True
P004,Data Scientist,E057,0.3698,0.0,60,7,0.3281,True
P004,Data Scientist,E046,0.3411,0.2,60,4,0.2965,True
P004,Data Scientist,E015,0.5366,0.2,100,1,0.0,False
P004,Data Scientist,E014,0.4124,0.0,100,1,0.0,False
P004,Data Scientist,E011,0.5187,0.2,80,1,0.0,False
P004,Data Scientist,E001,0.6277,0.2,60,1,0.0,False
P004,Data Scientist,E047,0.7113,0.4,50,8,0.0,False
P004,Data Scientist,E033,0.5294,0.2,80,1,0.0,False
P004,Data Scientist,E035,0.3726,0.0,50,12,0.0,False
P004,Data Scientist,E040,0.544,0.2,60,1,0.0,False
P004,Data Scientist,E017,0.6945,0.4,40,7,0.0,False
P004,Data Scientist,E027,0.5596,0.2,50,4,0.0,False
P004,Data Scientist,E053,0.6099,0.2,50,9,0.0,False
P004,Data Scientist,E069,0.5777,0.2,40,10,0.0,False
P004,Frontend Dev,E029,0.8086,0.2,100,5,0.8276,True
P004,Frontend Dev,E025,0.7878,0.2,100,6,0.8169,True
P004,Frontend Dev,E009,0.772,0.2,100,8,0.8135,True
P004,Frontend Dev,E075,0.7442,0.2,100,9,0.7979,True
P004,Frontend Dev,E048,0.7553,0.2,100,5,0.7902,True
P004,Frontend Dev,E066,0.7047,0.2,100,10,0.7741,True
P004,Frontend Dev,E061,0.6946,0.2,100,8,0.7593,True
P004,Frontend Dev,E076,0.689,0.2,100,3,0.7362,True
P004,Frontend Dev,E050,0.6436,0.4,100,10,0.7313,True
P004,Frontend Dev,E044,0.6741,0.4,100,4,0.7295,True
P004,Frontend Dev,E042,0.7977,0.2,80,7,0.7276,True
P004,Frontend Dev,E026,0.7918,0.2,80,8,0.7274,True
P004,Frontend Dev,E064,0.6393,0.4,100,5,0.709,True
P004,Frontend Dev,E034,0.7976,0.2,80,2,0.7083,True
P004,Frontend Dev,E058,0.6403,0.4,100,4,0.7059,True
P004,Frontend Dev,E007,0.7483,0.2,80,7,0.693,True
P004,Frontend Dev,E070,0.7381,0.2,80,7,0.6859,True
P004,Frontend Dev,E079,0.74,0.2,80,6,0.6834,True
P004,Frontend Dev,E043,0.7165,0.2,80,9,0.6785,True
P004,Frontend Dev,E028,0.7008,0.6,80,10,0.6713,True
P004,Frontend Dev,E062,0.6867,0.4,80,12,0.6692,True
P004,Frontend Dev,E020,0.7004,0.2,80,8,0.6633,True
P004,Frontend Dev,E071,0.7088,0.2,80,6,0.6615,True
P004,Frontend Dev,E065,0.7239,0.8,80,2,0.6568,True
P004,Frontend Dev,E016,0.6738,0.4,80,11,0.6563,True
P004,Frontend Dev,E030,0.5458,0.2,100,8,0.6551,True
P004,Frontend Dev,E072,0.7055,0.2,80,4,0.6516,True
P004,Frontend Dev,E024,0.6864,0.4,80,7,0.6497,True
P004,Frontend Dev,E019,0.6921,0.2,80,5,0.646,True
P004,Frontend Dev,E055,0.6726,0.2,80,8,0.6439,True
P004,Frontend Dev,E037,0.5563,0.2,100,3,0.6433,True
P004,Frontend Dev,E031,0.545,0.2,100,5,0.643,True
P004,Frontend Dev,E038,0.5466,0.2,100,2,0.6326,True
P004,Frontend Dev,E036,0.6655,0.2,80,6,0.6313,True
P004,Frontend Dev,E056,0.6534,0.4,80,8,0.6304,True
P004,Frontend Dev,E077,0.6767,0.4,80,3,0.6275,True
P004,Frontend Dev,E052,0.5268,0.0,100,4,0.6265,True
P004,Frontend Dev,E054,0.6479,0.4,80,2,0.6035,True
P004,Frontend Dev,E008,0.6246,0.6,80,6,0.6026,True
P004,Frontend Dev,E041,0.463,0.0,100,9,0.601,True
P004,Frontend Dev,E080,0.6189,0.4,80,6,0.5986,True
P004,Frontend Dev,E023,0.7473,0.2,60,4,0.5808,True
P004,Frontend Dev,E002,0.7142,0.2,60,10,0.5807,True
P004,Frontend Dev,E013,0.4383,0.2,100,8,0.5799,True
P004,Frontend Dev,E067,0.7286,0.2,60,7,0.5792,True
P004,Frontend Dev,E078,0.7289,0.2,60,6,0.5756,True
P004,Frontend Dev,E068,0.5797,0.4,80,7,0.575,True
P004,Frontend Dev,E022,0.7217,0.2,60,7,0.5744,True
P004,Frontend Dev,E063,0.7245,0.2,60,5,0.5687,True
P004,Frontend Dev,E006,0.686,0.4,60,12,0.5686,True
P004,Frontend Dev,E059,0.7142,0.2,60,5,0.5615,True
P004,Frontend Dev,E003,0.6969,0.2,60,6,0.5532,True
P004,Frontend Dev,E018,0.6694,0.4,60,9,0.5455,True
P004,Frontend Dev,E074,0.5206,0.0,80,8,0.5375,True
P004,Frontend Dev,E010,0.519,0.2,80,8,0.5364,True
P004,Frontend Dev,E039,0.6726,0.4,60,5,0.5324,True
P004,Frontend Dev,E051,0.5284,0.0,80,4,0.5276,True
P004,Frontend Dev,E073,0.5049,0.0,80,8,0.5265,True
P004,Frontend Dev,E045,0.5324,0.2,80,2,0.5227,True
P004,Frontend Dev,E005,0.5112,0.2,80,5,0.5194,True
P004,Frontend Dev,E032,0.5224,0.2,80,2,0.5157,True
